timestamp,hour_of_day,day_of_week,month,grid_load_percentage,frequency_hz,voltage_kv,renewable_percentage,temperature_celsius
2025-08-06T12:00:00,12,2,8,71.41,50.017,217.6,24.04,34.4
2025-08-06T13:00:00,13,2,8,55.48,49.882,222.6,16.06,37.8
2025-08-06T14:00:00,14,2,8,48.94,50.089,213.5,16.81,34.2
2025-08-06T15:00:00,15,2,8,63.63,50.055,222.4,24.8,39.5
2025-08-06T16:00:00,16,2,8,53.63,50.138,218.7,30.44,37.6
2025-08-06T17:00:00,17,2,8,52.87,49.89,227.9,22.12,27.2
2025-08-06T18:00:00,18,2,8,78.91,49.993,221.1,31.97,28.1
2025-08-06T19:00:00,19,2,8,67.14,50.06,222.7,28.72,20.4
2025-08-06T20:00:00,20,2,8,64.05,49.98,223.5,29.64,24.6
2025-08-06T21:00:00,21,2,8,60.26,49.89,216.9,34.68,38.6
2025-08-06T22:00:00,22,2,8,75.19,50.049,223.7,33.72,38.6
2025-08-06T23:00:00,23,2,8,32.35,50.049,220.4,23.15,23.9
2025-08-07T00:00:00,0,3,8,28.81,49.846,217.2,22.94,31.6
2025-08-07T01:00:00,1,3,8,28.16,50.009,221.8,30.48,33.6
2025-08-07T02:00:00,2,3,8,23.99,49.955,223.2,18.11,22.0
2025-08-07T03:00:00,3,3,8,28.13,50.016,225.8,28.65,36.5
2025-08-07T04:00:00,4,3,8,36.08,49.922,218.8,29.41,26.9
2025-08-07T05:00:00,5,3,8,30.32,50.059,222.2,22.13,26.5
2025-08-07T06:00:00,6,3,8,49.59,49.755,220.6,34.45,20.6
2025-08-07T07:00:00,7,3,8,43.05,49.977,227.0,16.5,32.4
2025-08-07T08:00:00,8,3,8,54.12,50.092,221.3,34.82,34.2
2025-08-07T09:00:00,9,3,8,65.32,50.006,219.7,28.21,26.0
2025-08-07T10:00:00,10,3,8,57.2,50.004,219.0,34.42,39.7
2025-08-07T11:00:00,11,3,8,66.4,49.911,231.8,21.05,20.0
2025-08-07T12:00:00,12,3,8,66.67,49.955,221.2,33.49,22.5
2025-08-07T13:00:00,13,3,8,52.6,49.922,216.2,16.72,38.2
2025-08-07T14:00:00,14,3,8,53.22,50.104,220.3,28.58,33.8
2025-08-07T15:00:00,15,3,8,62.85,50.029,221.0,30.78,34.1
2025-08-07T16:00:00,16,3,8,48.74,50.052,218.1,20.16,30.9
2025-08-07T17:00:00,17,3,8,54.01,50.159,218.2,30.87,23.8
2025-08-07T18:00:00,18,3,8,72.02,49.883,227.8,20.1,29.4
2025-08-07T19:00:00,19,3,8,64.3,50.217,222.8,23.01,20.6
2025-08-07T20:00:00,20,3,8,64.41,50.09,212.2,28.98,27.2
2025-08-07T21:00:00,21,3,8,73.31,49.932,220.4,34.92,33.2
2025-08-07T22:00:00,22,3,8,78.18,50.043,222.9,30.49,22.4
2025-08-07T23:00:00,23,3,8,29.81,50.01,223.0,24.01,35.8
2025-08-08T00:00:00,0,4,8,27.41,49.916,221.2,32.09,24.0
2025-08-08T01:00:00,1,4,8,34.45,49.949,222.4,29.86,23.1
2025-08-08T02:00:00,2,4,8,28.4,49.788,221.0,20.64,28.9
2025-08-08T03:00:00,3,4,8,31.83,50.051,219.1,18.49,38.3
2025-08-08T04:00:00,4,4,8,29.27,50.013,224.7,29.15,24.7
2025-08-08T05:00:00,5,4,8,24.92,50.143,225.1,16.44,27.6
2025-08-08T06:00:00,6,4,8,61.18,50.131,218.0,15.99,36.9
2025-08-08T07:00:00,7,4,8,59.58,50.111,214.0,24.76,22.9
2025-08-08T08:00:00,8,4,8,47.15,49.946,220.1,26.28,26.1
2025-08-08T09:00:00,9,4,8,68.76,49.954,211.0,27.35,39.4
2025-08-08T10:00:00,10,4,8,73.75,49.996,220.4,26.21,21.2
2025-08-08T11:00:00,11,4,8,71.57,50.081,225.9,26.33,33.7
2025-08-08T12:00:00,12,4,8,64.63,50.07,219.1,29.03,27.0
2025-08-08T13:00:00,13,4,8,62.4,50.159,222.6,27.24,32.7
2025-08-08T14:00:00,14,4,8,55.13,49.864,216.0,31.04,21.0
2025-08-08T15:00:00,15,4,8,48.0,50.081,216.6,31.93,24.3
2025-08-08T16:00:00,16,4,8,57.19,49.951,222.5,24.16,37.5
2025-08-08T17:00:00,17,4,8,63.55,50.088,213.4,33.6,23.4
2025-08-08T18:00:00,18,4,8,68.86,49.982,222.4,21.59,31.2
2025-08-08T19:00:00,19,4,8,61.85,50.285,212.2,34.04,24.1
2025-08-08T20:00:00,20,4,8,68.5,50.204,224.5,30.13,30.7
2025-08-08T21:00:00,21,4,8,78.29,50.105,224.5,18.56,38.5
2025-08-08T22:00:00,22,4,8,67.53,50.028,218.5,26.73,26.3
2025-08-08T23:00:00,23,4,8,31.71,50.095,220.9,32.81,35.7
2025-08-09T00:00:00,0,5,8,30.17,50.136,219.5,19.17,38.0
2025-08-09T01:00:00,1,5,8,35.47,50.229,215.4,27.53,21.6
2025-08-09T02:00:00,2,5,8,23.4,49.864,224.8,34.78,34.6
2025-08-09T03:00:00,3,5,8,35.9,49.934,214.1,18.34,37.2
2025-08-09T04:00:00,4,5,8,23.75,50.086,218.5,22.68,20.4
2025-08-09T05:00:00,5,5,8,32.6,49.839,229.7,27.96,39.4
2025-08-09T06:00:00,6,5,8,56.56,49.819,220.7,18.67,23.5
2025-08-09T07:00:00,7,5,8,47.84,50.048,219.1,28.19,27.4
2025-08-09T08:00:00,8,5,8,49.17,50.054,223.3,33.74,31.7
2025-08-09T09:00:00,9,5,8,71.09,49.973,224.6,32.71,26.7
2025-08-09T10:00:00,10,5,8,72.4,50.023,211.6,28.96,22.3
2025-08-09T11:00:00,11,5,8,72.41,50.075,218.5,29.74,21.1
2025-08-09T12:00:00,12,5,8,62.29,50.045,217.5,20.32,40.0
2025-08-09T13:00:00,13,5,8,61.93,49.857,222.0,19.06,22.1
2025-08-09T14:00:00,14,5,8,59.65,50.027,220.3,33.34,38.0
2025-08-09T15:00:00,15,5,8,53.04,50.002,211.2,16.92,25.5
2025-08-09T16:00:00,16,5,8,55.06,50.007,219.7,16.66,21.8
2025-08-09T17:00:00,17,5,8,56.09,49.964,209.4,16.71,37.0
2025-08-09T18:00:00,18,5,8,58.64,49.976,211.3,17.06,21.0
2025-08-09T19:00:00,19,5,8,84.99,49.986,230.1,15.49,33.3
2025-08-09T20:00:00,20,5,8,63.0,50.081,218.7,16.85,29.9
2025-08-09T21:00:00,21,5,8,62.13,50.096,217.5,28.9,25.1
2025-08-09T22:00:00,22,5,8,79.07,49.982,219.9,20.76,39.4
2025-08-09T23:00:00,23,5,8,28.17,49.903,219.9,19.94,30.6
2025-08-10T00:00:00,0,6,8,22.06,49.898,214.8,25.76,33.8
2025-08-10T01:00:00,1,6,8,26.17,49.979,220.4,15.54,21.7
2025-08-10T02:00:00,2,6,8,29.79,49.966,219.5,21.74,21.2
2025-08-10T03:00:00,3,6,8,26.82,50.009,219.3,29.49,25.7
2025-08-10T04:00:00,4,6,8,28.26,49.91,232.9,15.49,32.0
2025-08-10T05:00:00,5,6,8,20.0,50.144,226.6,27.53,39.1
2025-08-10T06:00:00,6,6,8,49.97,50.115,218.6,16.21,33.0
2025-08-10T07:00:00,7,6,8,61.54,50.065,219.1,21.84,20.9
2025-08-10T08:00:00,8,6,8,58.18,50.043,215.2,24.47,22.7
2025-08-10T09:00:00,9,6,8,76.44,49.946,223.2,31.34,27.3
2025-08-10T10:00:00,10,6,8,74.64,49.933,224.6,30.91,37.3
2025-08-10T11:00:00,11,6,8,77.03,50.014,222.6,16.82,27.1
2025-08-10T12:00:00,12,6,8,74.22,50.071,219.0,29.55,39.0
2025-08-10T13:00:00,13,6,8,54.98,50.016,227.8,26.75,23.2
2025-08-10T14:00:00,14,6,8,56.19,50.094,218.0,20.35,35.3
2025-08-10T15:00:00,15,6,8,53.73,50.097,217.0,29.57,22.5
2025-08-10T16:00:00,16,6,8,54.19,50.025,223.4,24.36,21.7
2025-08-10T17:00:00,17,6,8,61.07,50.008,224.9,17.26,29.5
2025-08-10T18:00:00,18,6,8,68.7,49.918,218.3,31.23,24.7
2025-08-10T19:00:00,19,6,8,67.24,49.874,223.2,27.32,34.9
2025-08-10T20:00:00,20,6,8,68.88,50.073,214.1,34.22,35.5
2025-08-10T21:00:00,21,6,8,68.7,49.934,220.9,18.32,27.0
2025-08-10T22:00:00,22,6,8,66.34,49.895,214.1,33.79,24.0
2025-08-10T23:00:00,23,6,8,30.23,50.079,222.7,34.63,24.1
2025-08-11T00:00:00,0,0,8,24.34,49.921,215.0,24.08,28.8
2025-08-11T01:00:00,1,0,8,22.72,50.027,218.8,30.45,38.3
2025-08-11T02:00:00,2,0,8,40.17,50.03,222.7,29.08,30.7
2025-08-11T03:00:00,3,0,8,37.34,50.023,219.8,24.55,36.8
2025-08-11T04:00:00,4,0,8,22.31,50.066,213.7,29.94,32.9
2025-08-11T05:00:00,5,0,8,24.99,49.914,221.9,19.96,29.9
2025-08-11T06:00:00,6,0,8,53.94,50.105,218.5,20.83,39.9
2025-08-11T07:00:00,7,0,8,49.76,50.142,212.4,26.49,23.4
2025-08-11T08:00:00,8,0,8,57.1,49.933,213.0,19.3,20.6
2025-08-11T09:00:00,9,0,8,74.31,49.906,213.8,32.3,20.3
2025-08-11T10:00:00,10,0,8,65.09,49.995,218.9,33.42,28.0
2025-08-11T11:00:00,11,0,8,66.71,50.055,227.2,32.75,26.7
2025-08-11T12:00:00,12,0,8,72.54,49.949,227.2,17.46,23.6
2025-08-11T13:00:00,13,0,8,66.22,50.065,216.2,28.91,31.7
2025-08-11T14:00:00,14,0,8,58.58,49.947,222.2,15.68,36.4
2025-08-11T15:00:00,15,0,8,56.16,49.871,224.2,29.98,28.4
2025-08-11T16:00:00,16,0,8,61.94,50.142,221.7,28.41,31.9
2025-08-11T17:00:00,17,0,8,58.81,49.97,217.0,24.19,25.0
2025-08-11T18:00:00,18,0,8,70.22,49.873,222.1,28.89,22.8
2025-08-11T19:00:00,19,0,8,75.3,49.977,220.9,20.64,37.5
2025-08-11T20:00:00,20,0,8,67.84,49.897,216.3,18.09,30.9
2025-08-11T21:00:00,21,0,8,72.31,49.919,220.9,23.1,34.6
2025-08-11T22:00:00,22,0,8,63.96,49.926,219.5,33.8,32.3
2025-08-11T23:00:00,23,0,8,24.97,49.992,219.2,29.81,35.1
2025-08-12T00:00:00,0,1,8,26.9,49.982,228.6,21.64,35.8
2025-08-12T01:00:00,1,1,8,31.36,49.904,217.5,30.98,22.7
2025-08-12T02:00:00,2,1,8,32.99,49.957,214.0,27.31,31.7
2025-08-12T03:00:00,3,1,8,30.4,49.801,223.2,23.13,35.2
2025-08-12T04:00:00,4,1,8,30.68,50.074,224.1,34.26,37.8
2025-08-12T05:00:00,5,1,8,27.44,50.138,219.8,19.02,26.3
2025-08-12T06:00:00,6,1,8,59.06,49.906,226.1,34.0,22.4
2025-08-12T07:00:00,7,1,8,59.72,49.844,222.5,22.89,26.5
2025-08-12T08:00:00,8,1,8,63.84,49.999,216.9,28.16,33.4
2025-08-12T09:00:00,9,1,8,64.4,50.02,221.6,31.85,36.5
2025-08-12T10:00:00,10,1,8,74.07,49.941,212.3,28.4,24.4
2025-08-12T11:00:00,11,1,8,76.59,50.041,218.7,28.3,21.8
2025-08-12T12:00:00,12,1,8,76.56,49.869,219.9,20.04,33.4
2025-08-12T13:00:00,13,1,8,64.15,49.918,224.9,16.21,21.8
2025-08-12T14:00:00,14,1,8,48.6,49.97,216.7,23.86,38.1
2025-08-12T15:00:00,15,1,8,54.53,49.954,220.9,16.69,30.2
2025-08-12T16:00:00,16,1,8,52.97,49.835,217.3,21.01,37.9
2025-08-12T17:00:00,17,1,8,61.89,50.088,227.0,16.44,30.0
2025-08-12T18:00:00,18,1,8,68.23,50.052,225.1,32.61,28.3
2025-08-12T19:00:00,19,1,8,70.28,49.902,220.1,25.69,37.2
2025-08-12T20:00:00,20,1,8,69.18,49.872,217.8,15.73,37.0
2025-08-12T21:00:00,21,1,8,70.7,50.094,213.3,21.12,22.2
2025-08-12T22:00:00,22,1,8,71.51,49.92,217.4,16.27,34.0
2025-08-12T23:00:00,23,1,8,37.5,50.055,212.7,16.41,22.4
2025-08-13T00:00:00,0,2,8,28.01,49.929,216.7,17.57,23.6
2025-08-13T01:00:00,1,2,8,25.88,49.95,211.5,20.26,23.7
2025-08-13T02:00:00,2,2,8,23.09,50.137,212.2,23.27,27.5
2025-08-13T03:00:00,3,2,8,38.0,49.966,225.2,27.03,29.3
2025-08-13T04:00:00,4,2,8,23.56,50.039,221.1,34.66,25.2
2025-08-13T05:00:00,5,2,8,25.2,49.867,220.3,18.94,30.5
2025-08-13T06:00:00,6,2,8,57.86,50.054,223.9,24.59,32.4
2025-08-13T07:00:00,7,2,8,50.1,49.981,214.7,17.47,30.1
2025-08-13T08:00:00,8,2,8,55.65,49.796,223.1,17.84,34.8
2025-08-13T09:00:00,9,2,8,61.88,50.074,220.3,28.74,39.6
2025-08-13T10:00:00,10,2,8,70.65,50.136,216.6,22.51,38.3
2025-08-13T11:00:00,11,2,8,64.18,50.087,215.2,26.76,23.4
2025-08-13T12:00:00,12,2,8,65.39,49.901,222.6,21.26,30.7
2025-08-13T13:00:00,13,2,8,52.07,49.863,220.8,34.91,26.2
2025-08-13T14:00:00,14,2,8,52.71,49.956,213.5,25.4,34.7
2025-08-13T15:00:00,15,2,8,55.53,49.985,222.5,34.52,39.8
2025-08-13T16:00:00,16,2,8,46.64,50.075,230.1,34.63,33.9
2025-08-13T17:00:00,17,2,8,50.51,50.055,217.9,28.15,37.3
2025-08-13T18:00:00,18,2,8,64.86,50.132,221.8,19.06,21.3
2025-08-13T19:00:00,19,2,8,66.49,49.898,214.2,34.85,31.3
2025-08-13T20:00:00,20,2,8,60.84,49.995,216.4,32.23,27.9
2025-08-13T21:00:00,21,2,8,66.28,50.216,215.5,16.12,29.5
2025-08-13T22:00:00,22,2,8,72.75,49.947,223.1,29.77,24.2
2025-08-13T23:00:00,23,2,8,28.58,50.107,221.9,17.59,20.9
2025-08-14T00:00:00,0,3,8,28.32,50.064,224.8,17.21,27.5
2025-08-14T01:00:00,1,3,8,32.35,49.965,220.9,29.97,37.6
2025-08-14T02:00:00,2,3,8,26.76,50.073,222.5,29.94,35.0
2025-08-14T03:00:00,3,3,8,34.38,50.092,219.4,17.48,39.2
2025-08-14T04:00:00,4,3,8,48.92,49.98,224.8,15.63,24.1
2025-08-14T05:00:00,5,3,8,38.5,50.022,220.5,30.32,39.7
2025-08-14T06:00:00,6,3,8,59.88,49.796,219.8,21.29,35.8
2025-08-14T07:00:00,7,3,8,57.04,50.081,219.9,25.94,32.3
2025-08-14T08:00:00,8,3,8,68.1,49.963,215.3,22.84,24.6
2025-08-14T09:00:00,9,3,8,66.75,50.075,216.7,17.04,35.9
2025-08-14T10:00:00,10,3,8,64.06,50.236,218.6,20.47,30.9
2025-08-14T11:00:00,11,3,8,74.95,49.897,220.8,30.71,27.5
2025-08-14T12:00:00,12,3,8,60.03,50.103,217.9,30.85,23.4
2025-08-14T13:00:00,13,3,8,45.31,49.957,222.0,26.17,30.9
2025-08-14T14:00:00,14,3,8,51.5,50.112,219.1,25.07,24.1
2025-08-14T15:00:00,15,3,8,47.68,50.106,216.6,15.87,34.9
2025-08-14T16:00:00,16,3,8,54.41,50.022,207.1,20.46,20.8
2025-08-14T17:00:00,17,3,8,57.69,50.08,224.6,26.32,39.5
2025-08-14T18:00:00,18,3,8,70.91,50.107,220.6,31.75,30.0
2025-08-14T19:00:00,19,3,8,74.0,49.976,226.8,26.43,23.9
2025-08-14T20:00:00,20,3,8,76.2,50.049,222.4,15.22,38.7
2025-08-14T21:00:00,21,3,8,73.0,50.013,218.6,31.44,35.3
2025-08-14T22:00:00,22,3,8,66.4,50.071,219.7,27.63,36.5
2025-08-14T23:00:00,23,3,8,25.66,50.106,217.6,25.03,35.7
2025-08-15T00:00:00,0,4,8,33.64,49.925,223.3,17.2,28.5
2025-08-15T01:00:00,1,4,8,33.35,50.068,225.5,25.53,22.7
2025-08-15T02:00:00,2,4,8,32.95,49.903,227.8,29.18,37.3
2025-08-15T03:00:00,3,4,8,35.17,49.942,218.7,22.95,25.1
2025-08-15T04:00:00,4,4,8,32.35,50.022,217.5,33.52,23.0
2025-08-15T05:00:00,5,4,8,30.97,50.064,215.8,24.85,35.6
2025-08-15T06:00:00,6,4,8,56.05,49.98,221.0,17.27,27.0
2025-08-15T07:00:00,7,4,8,45.41,50.031,219.5,31.62,21.2
2025-08-15T08:00:00,8,4,8,50.44,49.933,217.7,19.05,33.1
2025-08-15T09:00:00,9,4,8,71.81,50.11,222.2,17.74,24.4
2025-08-15T10:00:00,10,4,8,71.79,50.081,228.2,27.87,33.6
2025-08-15T11:00:00,11,4,8,71.09,50.099,220.9,32.94,32.1
2025-08-15T12:00:00,12,4,8,68.6,50.172,224.0,31.3,25.3
2025-08-15T13:00:00,13,4,8,48.2,50.143,227.3,33.38,35.2
2025-08-15T14:00:00,14,4,8,56.49,50.131,215.4,26.59,33.2
2025-08-15T15:00:00,15,4,8,59.1,49.966,221.7,21.54,35.8
2025-08-15T16:00:00,16,4,8,51.74,49.725,227.2,20.77,37.3
2025-08-15T17:00:00,17,4,8,58.8,49.866,216.2,28.99,27.2
2025-08-15T18:00:00,18,4,8,59.62,50.008,220.0,16.31,21.1
2025-08-15T19:00:00,19,4,8,75.89,49.881,211.3,15.75,37.0
2025-08-15T20:00:00,20,4,8,85.14,50.042,214.1,25.46,24.5
2025-08-15T21:00:00,21,4,8,73.16,50.181,213.9,19.72,37.7
2025-08-15T22:00:00,22,4,8,64.83,49.891,219.1,17.73,28.6
2025-08-15T23:00:00,23,4,8,33.59,49.994,209.4,27.25,26.6
2025-08-16T00:00:00,0,5,8,24.95,50.108,231.8,33.21,32.6
2025-08-16T01:00:00,1,5,8,30.96,50.007,225.6,28.79,38.5
2025-08-16T02:00:00,2,5,8,29.01,50.202,212.7,18.0,35.4
2025-08-16T03:00:00,3,5,8,39.66,49.915,219.1,29.08,35.3
2025-08-16T04:00:00,4,5,8,29.47,49.905,212.1,30.98,30.6
2025-08-16T05:00:00,5,5,8,29.44,49.809,224.9,19.91,36.0
2025-08-16T06:00:00,6,5,8,47.01,50.02,227.8,26.1,31.2
2025-08-16T07:00:00,7,5,8,44.64,50.021,213.8,21.91,31.3
2025-08-16T08:00:00,8,5,8,49.25,50.071,221.3,28.86,37.3
2025-08-16T09:00:00,9,5,8,65.28,49.948,218.3,34.47,20.8
2025-08-16T10:00:00,10,5,8,68.95,49.734,224.4,26.15,20.6
2025-08-16T11:00:00,11,5,8,72.99,49.969,226.0,16.04,21.7
2025-08-16T12:00:00,12,5,8,66.47,50.067,217.9,20.18,22.0
2025-08-16T13:00:00,13,5,8,58.09,49.886,222.0,32.24,25.7
2025-08-16T14:00:00,14,5,8,61.8,50.016,213.3,32.21,21.5
2025-08-16T15:00:00,15,5,8,51.47,50.1,222.2,29.2,27.5
2025-08-16T16:00:00,16,5,8,60.07,50.098,218.5,34.05,29.3
2025-08-16T17:00:00,17,5,8,67.09,50.019,209.6,31.02,23.3
2025-08-16T18:00:00,18,5,8,75.03,49.802,218.4,26.01,22.4
2025-08-16T19:00:00,19,5,8,75.57,49.991,219.4,28.71,24.2
2025-08-16T20:00:00,20,5,8,67.49,49.97,226.7,17.16,22.0
2025-08-16T21:00:00,21,5,8,67.98,50.081,214.7,22.49,34.7
2025-08-16T22:00:00,22,5,8,66.26,49.983,219.4,16.66,39.7
2025-08-16T23:00:00,23,5,8,41.55,49.942,219.8,21.87,20.7
2025-08-17T00:00:00,0,6,8,38.22,50.004,215.7,25.39,33.7
2025-08-17T01:00:00,1,6,8,23.58,50.068,222.3,19.49,22.2
2025-08-17T02:00:00,2,6,8,28.03,49.92,219.1,25.54,27.6
2025-08-17T03:00:00,3,6,8,29.33,49.929,227.5,26.11,36.4
2025-08-17T04:00:00,4,6,8,20.0,50.113,220.9,16.98,22.1
2025-08-17T05:00:00,5,6,8,24.65,50.111,206.1,29.93,29.1
2025-08-17T06:00:00,6,6,8,58.52,50.02,219.8,24.12,30.6
2025-08-17T07:00:00,7,6,8,55.32,50.052,219.7,20.81,30.4
2025-08-17T08:00:00,8,6,8,56.58,49.909,225.2,17.61,37.6
2025-08-17T09:00:00,9,6,8,67.08,49.807,212.7,30.27,26.0
2025-08-17T10:00:00,10,6,8,67.81,50.07,214.7,29.54,36.5
2025-08-17T11:00:00,11,6,8,74.45,49.964,218.2,29.9,23.4
2025-08-17T12:00:00,12,6,8,70.83,50.109,211.8,24.99,38.6
2025-08-17T13:00:00,13,6,8,55.39,49.935,220.5,15.74,37.4
2025-08-17T14:00:00,14,6,8,58.72,50.057,224.1,31.09,29.7
2025-08-17T15:00:00,15,6,8,52.36,49.818,232.0,34.15,25.7
2025-08-17T16:00:00,16,6,8,48.49,49.975,215.7,33.41,33.6
2025-08-17T17:00:00,17,6,8,56.51,50.017,217.6,32.98,32.3
2025-08-17T18:00:00,18,6,8,67.92,49.997,220.0,32.97,29.6
2025-08-17T19:00:00,19,6,8,72.09,49.9,218.8,31.94,26.9
2025-08-17T20:00:00,20,6,8,71.16,49.999,225.9,20.63,25.1
2025-08-17T21:00:00,21,6,8,74.7,50.076,212.0,33.75,33.7
2025-08-17T22:00:00,22,6,8,74.55,49.864,218.9,32.77,25.0
2025-08-17T23:00:00,23,6,8,24.58,49.921,220.5,16.75,21.4
2025-08-18T00:00:00,0,0,8,28.9,49.856,218.8,27.63,31.1
2025-08-18T01:00:00,1,0,8,33.31,49.992,214.2,17.8,26.2
2025-08-18T02:00:00,2,0,8,29.16,49.976,227.1,17.76,31.9
2025-08-18T03:00:00,3,0,8,22.73,50.049,223.8,20.81,34.4
2025-08-18T04:00:00,4,0,8,34.12,49.933,222.1,34.35,33.1
2025-08-18T05:00:00,5,0,8,26.5,50.156,210.8,23.11,34.3
2025-08-18T06:00:00,6,0,8,51.37,49.915,230.5,17.61,26.0
2025-08-18T07:00:00,7,0,8,55.46,49.987,211.0,34.29,27.8
2025-08-18T08:00:00,8,0,8,53.55,50.105,216.9,29.2,25.8
2025-08-18T09:00:00,9,0,8,68.64,49.905,227.1,15.32,23.2
2025-08-18T10:00:00,10,0,8,66.56,50.067,216.5,18.69,30.8
2025-08-18T11:00:00,11,0,8,64.26,50.229,221.2,34.34,22.4
2025-08-18T12:00:00,12,0,8,69.95,49.758,221.3,23.44,21.0
2025-08-18T13:00:00,13,0,8,58.83,50.035,227.8,28.53,26.3
2025-08-18T14:00:00,14,0,8,58.71,49.866,210.7,19.24,28.1
2025-08-18T15:00:00,15,0,8,50.23,50.035,214.4,19.81,37.4
2025-08-18T16:00:00,16,0,8,53.72,50.112,225.4,21.61,26.4
2025-08-18T17:00:00,17,0,8,58.53,49.941,229.4,27.61,24.5
2025-08-18T18:00:00,18,0,8,62.95,50.06,216.0,20.79,24.1
2025-08-18T19:00:00,19,0,8,72.42,49.985,216.3,22.08,23.6
2025-08-18T20:00:00,20,0,8,71.01,49.705,221.0,27.84,30.4
2025-08-18T21:00:00,21,0,8,61.37,49.98,221.0,23.6,23.1
2025-08-18T22:00:00,22,0,8,61.78,50.111,213.8,24.47,34.7
2025-08-18T23:00:00,23,0,8,29.12,49.985,221.6,23.68,35.7
2025-08-19T00:00:00,0,1,8,38.17,50.039,223.5,34.04,34.6
2025-08-19T01:00:00,1,1,8,34.27,50.021,218.7,16.78,27.9
2025-08-19T02:00:00,2,1,8,25.06,49.957,218.4,28.73,24.1
2025-08-19T03:00:00,3,1,8,27.01,50.17,229.9,20.49,31.9
2025-08-19T04:00:00,4,1,8,39.16,50.06,224.7,25.36,35.6
2025-08-19T05:00:00,5,1,8,36.83,49.913,226.3,24.91,29.6
2025-08-19T06:00:00,6,1,8,64.16,49.933,228.4,26.26,23.6
2025-08-19T07:00:00,7,1,8,51.33,50.083,217.7,31.16,37.0
2025-08-19T08:00:00,8,1,8,56.55,50.292,216.9,19.57,38.8
2025-08-19T09:00:00,9,1,8,71.98,49.939,214.5,19.92,29.7
2025-08-19T10:00:00,10,1,8,72.3,50.041,217.3,17.25,36.3
2025-08-19T11:00:00,11,1,8,68.91,50.126,218.6,15.28,20.7
2025-08-19T12:00:00,12,1,8,64.91,49.936,225.3,32.89,35.8
2025-08-19T13:00:00,13,1,8,63.99,49.979,218.7,25.11,22.2
2025-08-19T14:00:00,14,1,8,53.56,49.85,221.3,24.96,29.1
2025-08-19T15:00:00,15,1,8,49.07,49.932,217.1,21.07,31.9
2025-08-19T16:00:00,16,1,8,62.2,50.043,225.4,32.64,37.2
2025-08-19T17:00:00,17,1,8,49.91,50.206,217.8,31.63,23.1
2025-08-19T18:00:00,18,1,8,70.56,50.05,221.0,29.73,36.4
2025-08-19T19:00:00,19,1,8,60.97,49.894,213.5,31.36,36.8
2025-08-19T20:00:00,20,1,8,75.62,50.115,229.4,32.97,22.0
2025-08-19T21:00:00,21,1,8,67.18,49.895,212.8,30.48,25.9
2025-08-19T22:00:00,22,1,8,62.15,49.858,216.1,24.48,38.7
2025-08-19T23:00:00,23,1,8,31.05,49.919,224.3,23.69,29.8
2025-08-20T00:00:00,0,2,8,33.72,50.071,225.2,34.47,21.5
2025-08-20T01:00:00,1,2,8,25.28,50.037,226.2,22.61,35.8
2025-08-20T02:00:00,2,2,8,24.11,49.876,204.3,17.66,20.5
2025-08-20T03:00:00,3,2,8,30.17,49.855,225.8,25.47,24.1
2025-08-20T04:00:00,4,2,8,20.67,50.075,227.9,15.06,28.6
2025-08-20T05:00:00,5,2,8,34.96,50.094,224.4,22.62,36.4
2025-08-20T06:00:00,6,2,8,43.29,50.024,219.1,27.81,36.5
2025-08-20T07:00:00,7,2,8,58.78,49.768,212.1,20.77,39.2
2025-08-20T08:00:00,8,2,8,54.74,50.068,216.0,24.56,37.9
2025-08-20T09:00:00,9,2,8,68.13,50.135,219.7,31.7,38.7
2025-08-20T10:00:00,10,2,8,68.09,49.867,214.3,25.77,30.6
2025-08-20T11:00:00,11,2,8,66.56,49.966,226.2,20.0,36.6
2025-08-20T12:00:00,12,2,8,65.08,50.043,213.3,31.92,32.0
2025-08-20T13:00:00,13,2,8,66.72,49.982,227.2,34.61,36.0
2025-08-20T14:00:00,14,2,8,61.19,50.039,211.0,30.75,32.6
2025-08-20T15:00:00,15,2,8,49.06,50.073,223.5,27.73,36.9
2025-08-20T16:00:00,16,2,8,57.78,50.162,219.9,24.71,26.8
2025-08-20T17:00:00,17,2,8,63.06,49.953,224.1,20.03,24.4
2025-08-20T18:00:00,18,2,8,64.54,50.058,222.0,30.8,22.8
2025-08-20T19:00:00,19,2,8,73.74,49.932,221.5,24.44,36.1
2025-08-20T20:00:00,20,2,8,67.83,49.986,221.8,15.7,26.5
2025-08-20T21:00:00,21,2,8,73.24,50.094,218.4,16.72,35.4
2025-08-20T22:00:00,22,2,8,69.63,50.031,221.5,22.03,38.0
2025-08-20T23:00:00,23,2,8,28.11,49.977,223.6,27.09,38.9
2025-08-21T00:00:00,0,3,8,30.51,49.984,219.6,25.25,31.0
2025-08-21T01:00:00,1,3,8,26.93,49.961,222.3,23.82,25.5
2025-08-21T02:00:00,2,3,8,36.71,50.209,217.1,31.32,27.0
2025-08-21T03:00:00,3,3,8,32.54,49.852,221.9,24.55,23.3
2025-08-21T04:00:00,4,3,8,28.74,50.01,227.3,32.63,36.4
2025-08-21T05:00:00,5,3,8,32.93,50.025,224.3,16.04,39.4
2025-08-21T06:00:00,6,3,8,57.32,50.139,215.4,15.21,28.7
2025-08-21T07:00:00,7,3,8,54.54,50.003,222.3,22.85,29.1
2025-08-21T08:00:00,8,3,8,57.02,49.924,214.1,26.76,31.9
