timestamp,day_of_week,hour_of_day,is_weekend,is_peak_hour,station_id,energy_demanded_kwh,charging_duration_minutes,wait_time_minutes,user_satisfaction
2025-03-28T11:11:00,4,11,0,1,34,64.92,120,50,4.0457685832974555
2025-12-28T06:18:00,6,6,1,0,40,30.64,96,30,4.5636448495975905
2025-08-06T10:47:00,2,10,0,1,18,52.17,76,32,3.765492850877377
2025-05-12T08:18:00,0,8,0,0,7,44.88,45,43,3.1477412389075043
2025-07-03T06:10:00,3,6,0,0,8,39.64,53,17,3.0251649402030782
2025-10-26T23:46:00,6,23,1,0,21,58.3,38,12,3.1465763092388728
2025-12-02T01:56:00,1,1,0,0,34,31.01,41,19,4.460913870785719
2025-08-22T11:26:00,4,11,0,1,35,54.76,142,24,4.5592061698911515
2025-06-08T07:49:00,6,7,1,0,16,38.19,89,10,4.878717134060849
2025-11-21T14:37:00,4,14,0,0,16,38.82,145,54,4.126441090505411
2025-04-09T06:13:00,2,6,0,0,50,20.27,32,18,3.8295737646523627
2025-01-02T06:12:00,3,6,0,0,36,16.14,70,14,3.3559440967576872
2025-01-17T15:12:00,4,15,0,0,22,62.68,147,20,3.178450032108467
2025-05-12T06:09:00,0,6,0,0,15,46.54,59,33,3.8546675073282106
2025-12-24T15:33:00,2,15,0,0,29,58.4,21,53,4.909720586038194
2025-02-23T05:32:00,6,5,1,0,9,23.57,111,7,3.9808450795496237
2025-04-10T06:51:00,3,6,0,0,8,25.75,69,18,3.9634255077555087
2025-01-27T12:37:00,0,12,0,1,21,11.38,170,53,3.3197940613835133
2025-12-17T15:51:00,2,15,0,0,42,45.17,100,23,4.923469129385422
2025-01-02T18:00:00,3,18,0,1,34,30.97,133,5,3.336332047147213
2025-07-07T15:15:00,0,15,0,0,35,41.73,77,54,4.3901501575097575
2025-02-05T05:27:00,2,5,0,0,3,49.07,50,2,4.908968297319138
2025-02-21T23:25:00,4,23,0,0,41,37.43,56,52,4.69491563644816
2025-03-08T08:48:00,5,8,1,0,28,71.72,90,20,3.785894160736357
2025-05-16T03:25:00,4,3,0,0,15,76.82,115,4,4.744240809977459
2025-07-05T05:02:00,5,5,1,0,29,44.89,90,44,3.768614025986566
2025-05-25T21:35:00,6,21,1,1,14,70.26,66,32,4.143357230718552
2025-07-15T01:00:00,1,1,0,0,13,33.35,41,3,3.0536603016502073
2025-10-20T22:19:00,0,22,0,1,24,34.73,88,15,3.8269731055808034
2025-08-09T21:23:00,5,21,1,1,13,64.4,148,3,3.7588737985354435
2025-08-03T15:44:00,6,15,1,0,13,24.62,171,46,4.189953972959014
2025-12-01T04:48:00,0,4,0,0,22,71.99,43,44,4.375205021659271
2025-10-17T10:56:00,4,10,0,1,43,31.75,141,48,4.908292395273129
2025-12-31T22:04:00,2,22,0,1,31,13.99,71,24,4.226030144419877
2025-09-30T15:27:00,1,15,0,0,9,28.44,23,19,3.3741143619133798
2025-08-17T05:51:00,6,5,1,0,1,32.75,22,51,4.100949789456321
2025-09-07T02:42:00,6,2,1,0,33,34.2,162,55,4.568754700257699
2025-03-09T14:06:00,6,14,1,0,47,17.61,42,13,4.8909990280290545
2025-01-09T11:49:00,3,11,0,1,35,49.16,22,55,4.179654137449993
2025-05-21T12:57:00,2,12,0,1,34,34.64,62,27,4.765374501964873
2025-07-25T17:18:00,4,17,0,0,19,33.67,118,19,4.256708035740524
2025-03-13T16:00:00,3,16,0,0,38,27.37,113,27,3.3076281800122542
2025-08-04T11:36:00,0,11,0,1,22,62.9,96,39,4.306544038974665
2025-06-18T16:45:00,2,16,0,0,7,19.45,173,26,4.849312915238306
2025-07-18T16:48:00,4,16,0,0,33,34.12,165,40,3.284409888313933
2025-11-23T01:02:00,6,1,1,0,36,27.94,140,11,4.877400887378769
2025-07-03T00:15:00,3,0,0,0,29,21.58,42,12,4.279723606760137
2025-07-04T11:26:00,4,11,0,1,25,78.55,81,33,3.6134203079903537
2025-12-15T19:46:00,0,19,0,1,22,54.42,53,3,3.631744847045028
2025-11-03T17:13:00,0,17,0,0,8,29.65,155,10,4.181879748601358
2025-01-29T22:20:00,2,22,0,1,39,17.77,68,18,3.4300705734094876
2025-08-14T05:18:00,3,5,0,0,32,40.81,134,38,3.466209259445148
2025-03-19T06:19:00,2,6,0,0,32,59.23,114,21,4.419996921140362
2025-12-01T11:16:00,0,11,0,1,37,51.37,63,33,3.3576583443855172
2025-02-06T14:19:00,3,14,0,0,13,54.3,67,55,3.551103683911955
2025-07-15T23:43:00,1,23,0,0,45,59.33,51,58,3.7617195565852732
2025-07-05T11:41:00,5,11,1,1,39,45.22,130,35,4.012484409816811
2025-08-09T18:04:00,5,18,1,1,22,44.49,162,1,4.40109311779641
2025-05-30T15:34:00,4,15,0,0,39,45.75,31,33,4.116823152928428
2025-05-28T18:06:00,2,18,0,1,24,20.52,116,52,3.3516653401698497
2025-04-03T22:57:00,3,22,0,1,4,67.08,66,42,3.541790447151706
2025-03-03T02:54:00,0,2,0,0,43,34.41,97,54,3.0109838996791334
2025-02-26T08:55:00,2,8,0,0,15,56.18,136,24,3.29219516890634
2025-09-07T20:38:00,6,20,1,1,22,71.61,111,9,4.99767552250947
2025-03-24T00:00:00,0,0,0,0,46,48.79,149,27,4.696020633552836
2025-08-27T14:06:00,2,14,0,0,8,34.37,67,25,3.235073415274866
2025-05-15T19:40:00,3,19,0,1,30,27.91,101,7,4.282458551728822
2025-05-30T07:13:00,4,7,0,0,2,50.36,144,14,3.6140498444841036
2025-05-30T17:45:00,4,17,0,0,18,71.61,117,35,4.571659819742025
2025-08-27T05:36:00,2,5,0,0,18,27.16,176,11,4.470844090969578
2025-05-23T07:57:00,4,7,0,0,30,51.23,34,42,3.522626783156578
2025-07-06T07:47:00,6,7,1,0,33,73.19,109,47,4.638151003875226
2025-07-31T19:44:00,3,19,0,1,20,42.2,55,53,3.12218539896399
2025-03-18T19:38:00,1,19,0,1,7,17.37,159,56,4.359344740201728
2025-04-28T15:33:00,0,15,0,0,22,16.44,159,16,3.922758792888966
2025-12-05T16:21:00,4,16,0,0,35,45.01,166,46,3.132823429896803
2025-04-18T11:55:00,4,11,0,1,35,59.18,169,46,4.865818519658435
2025-11-07T00:51:00,4,0,0,0,36,40.24,168,7,3.774451090886109
2025-03-22T14:20:00,5,14,1,0,1,24.29,114,55,4.71112638635101
2025-10-14T20:22:00,1,20,0,1,17,32.08,75,21,3.2658259836723724
2025-01-08T13:37:00,2,13,0,0,24,67.93,34,19,4.089045261856558
2025-10-14T08:55:00,1,8,0,0,23,64.78,100,39,4.880642207843973
2025-11-23T07:06:00,6,7,1,0,22,19.9,136,20,4.370563872424331
2025-11-07T02:04:00,4,2,0,0,19,30.12,56,30,4.956294541276401
2025-03-06T10:51:00,3,10,0,1,41,41.2,34,4,4.455814606641297
2025-09-28T03:59:00,6,3,1,0,48,36.71,91,52,4.368133404429949
2025-08-14T11:57:00,3,11,0,1,2,61.31,71,37,3.5097925411266226
2025-12-03T02:51:00,2,2,0,0,42,57.79,71,22,4.028610413621989
2025-02-26T17:18:00,2,17,0,0,17,70.22,154,54,4.527248098723404
2025-11-18T18:27:00,1,18,0,1,28,14.11,59,42,3.3750622940521016
2025-08-21T05:11:00,3,5,0,0,50,73.95,114,53,3.0751761831421365
2025-07-08T01:15:00,1,1,0,0,1,41.97,64,47,3.4163716516272418
2025-12-22T19:02:00,0,19,0,1,34,50.15,128,26,4.473931212186988
2025-04-29T11:50:00,1,11,0,1,33,58.66,75,49,3.2158038389631547
2025-09-16T05:53:00,1,5,0,0,36,19.02,63,4,3.456011354715625
2025-06-30T12:43:00,0,12,0,1,4,21.19,121,5,3.9369832408762546
2025-07-09T02:39:00,2,2,0,0,4,33.29,26,10,3.592944006629467
2025-03-05T19:05:00,2,19,0,1,48,59.91,25,37,4.429005493400444
2025-08-19T08:14:00,1,8,0,0,21,64.81,47,44,4.979595040323293
2025-12-03T04:57:00,2,4,0,0,24,24.38,87,19,4.003234082372506
2025-09-23T04:20:00,1,4,0,0,21,37.1,116,9,3.4532935475130406
2025-12-19T23:59:00,4,23,0,0,12,49.0,155,13,3.4665122704299662
2025-10-19T21:47:00,6,21,1,1,38,49.86,41,7,3.81016823344548
2025-03-19T06:03:00,2,6,0,0,19,48.54,43,15,4.755737492160416
2025-05-16T09:42:00,4,9,0,1,41,29.13,129,2,4.005580908419038
2025-07-05T17:48:00,5,17,1,0,30,20.0,135,31,3.900649176293318
2025-08-01T23:37:00,4,23,0,0,3,50.63,44,7,3.5677739242462305
2025-10-15T12:55:00,2,12,0,1,35,22.48,122,47,3.721908707477504
2025-12-05T19:30:00,4,19,0,1,17,68.65,48,29,4.434006623114194
2025-10-05T05:10:00,6,5,1,0,33,15.08,105,17,3.9290220102730498
2025-04-23T04:11:00,2,4,0,0,11,63.29,37,7,3.82994595297064
2025-11-08T12:01:00,5,12,1,1,23,21.03,91,3,4.051520714722141
2025-11-27T15:37:00,3,15,0,0,44,12.0,160,35,4.683781523164608
2025-03-22T13:28:00,5,13,1,0,17,39.41,116,53,3.432298478638359
2025-05-25T22:21:00,6,22,1,1,1,44.52,31,56,3.532717031177694
2025-04-13T18:29:00,6,18,1,1,15,78.87,92,4,3.790493921893303
2025-05-13T23:07:00,1,23,0,0,19,31.99,91,7,3.442904502033678
2025-05-02T08:33:00,4,8,0,0,18,79.23,66,43,3.7122568144662935
2025-06-09T18:41:00,0,18,0,1,16,72.05,59,21,3.549180712929383
2025-12-18T21:17:00,3,21,0,1,37,47.43,35,23,3.404624910173483
2025-04-25T03:49:00,4,3,0,0,44,76.7,150,7,3.119486583650889
2025-11-18T20:28:00,1,20,0,1,23,53.21,37,39,4.4161830809709
2025-04-03T12:14:00,3,12,0,1,15,58.09,119,4,4.0214626630883075
2025-03-03T19:43:00,0,19,0,1,20,15.36,148,43,3.841177495704734
2025-11-06T19:57:00,3,19,0,1,9,22.19,47,34,3.661525388268834
2025-12-24T11:01:00,2,11,0,1,3,29.21,118,3,3.126138225266539
2025-07-01T06:50:00,1,6,0,0,14,12.69,96,54,4.318205886968962
2025-09-23T06:51:00,1,6,0,0,17,63.7,63,10,4.374977723988615
2025-08-02T07:46:00,5,7,1,0,18,27.12,131,29,3.407664895076146
2025-04-17T18:39:00,3,18,0,1,10,24.73,104,51,4.331450027831567
2025-09-02T03:18:00,1,3,0,0,10,15.22,64,52,4.458867780228283
2025-09-20T13:36:00,5,13,1,0,41,44.77,174,48,3.0765891934571186
2025-12-23T15:40:00,1,15,0,0,17,21.86,22,27,3.371674793386295
2025-02-23T20:48:00,6,20,1,1,20,37.83,119,20,4.911099885676083
2025-09-21T21:21:00,6,21,1,1,30,78.02,157,4,3.50947405746823
2025-02-08T01:37:00,5,1,1,0,10,52.43,115,4,3.774504029691365
2025-10-25T15:26:00,5,15,1,0,20,23.04,30,14,3.200275738085937
2025-10-31T17:23:00,4,17,0,0,28,17.92,94,32,4.83255401445908
2025-12-09T05:42:00,1,5,0,0,24,54.84,89,9,4.118815995744949
2025-01-05T08:38:00,6,8,1,0,49,47.59,111,24,3.8791066921524546
2025-08-07T23:56:00,3,23,0,0,43,61.64,163,1,3.929541986931679
2025-02-15T20:59:00,5,20,1,1,10,42.81,109,19,4.031867341524322
2025-04-23T20:01:00,2,20,0,1,46,24.8,170,38,3.811600962181802
2025-09-16T04:52:00,1,4,0,0,10,19.71,55,48,3.6219339515662865
2025-11-01T18:37:00,5,18,1,1,1,64.94,81,12,4.482815201222099
2025-03-07T21:38:00,4,21,0,1,28,20.64,78,36,4.500631068659995
2025-08-06T16:02:00,2,16,0,0,14,49.77,70,35,4.064662222717397
2025-02-22T19:51:00,5,19,1,1,25,62.26,30,36,3.848288347559005
2025-12-07T01:53:00,6,1,1,0,34,56.02,88,10,3.6029104129972964
2025-04-02T04:19:00,2,4,0,0,37,26.12,179,28,4.179424264527962
2025-01-01T19:54:00,2,19,0,1,1,79.86,177,5,4.932652526414538
2025-03-03T04:53:00,0,4,0,0,49,32.4,22,11,3.1890312881390925
2025-12-01T19:40:00,0,19,0,1,21,62.57,123,46,3.9265600459523617
2025-06-22T00:59:00,6,0,1,0,11,55.52,158,32,4.799452032897478
2025-10-28T07:33:00,1,7,0,0,40,28.83,97,33,3.1567274595890726
2025-08-10T10:17:00,6,10,1,1,17,43.96,165,4,4.980217827506365
2025-07-13T08:01:00,6,8,1,0,37,12.38,77,24,4.036196146731177
2025-04-16T07:51:00,2,7,0,0,11,71.97,88,17,3.5107058267354
2025-06-29T13:33:00,6,13,1,0,22,26.12,171,56,4.442458853764125
2025-01-13T17:26:00,0,17,0,0,1,22.09,83,9,4.3526967630413
2025-06-16T15:26:00,0,15,0,0,20,29.01,128,32,4.892879467486347
2025-02-13T13:21:00,3,13,0,0,43,50.31,141,39,3.5836441275359476
2025-04-30T17:05:00,2,17,0,0,42,31.71,47,42,3.4281147760054793
2025-01-28T02:17:00,1,2,0,0,4,78.57,147,41,4.496077245749057
2025-07-30T00:01:00,2,0,0,0,11,65.92,123,0,4.889501736847723
2025-01-17T17:15:00,4,17,0,0,2,17.4,151,31,4.112237971553149
2025-03-02T08:57:00,6,8,1,0,35,69.15,24,49,4.858306077120783
2025-07-05T16:38:00,5,16,1,0,14,65.55,97,40,3.638458133754101
2025-09-14T07:17:00,6,7,1,0,34,61.07,119,20,3.1050183321581213
2025-04-12T18:13:00,5,18,1,1,28,66.43,169,20,4.030476860652916
2025-01-19T23:25:00,6,23,1,0,25,15.71,176,9,3.3605604109264324
2025-10-07T23:11:00,1,23,0,0,7,18.5,118,5,3.761587712124525
2025-10-06T06:58:00,0,6,0,0,38,28.47,175,11,3.22907290991997
2025-10-04T08:48:00,5,8,1,0,34,66.85,42,23,4.51625306439911
2025-11-22T20:36:00,5,20,1,1,29,25.38,40,21,4.494013603923561
2025-10-29T04:14:00,2,4,0,0,41,69.69,99,39,3.91005258541012
2025-12-09T03:20:00,1,3,0,0,24,36.81,45,41,4.931583025963115
2025-01-08T08:01:00,2,8,0,0,14,18.98,87,34,3.383105604614461
2025-03-26T15:14:00,2,15,0,0,39,40.72,89,27,4.268588588400877
2025-01-28T22:33:00,1,22,0,1,14,45.98,127,34,4.925680173354665
2025-03-01T08:28:00,5,8,1,0,35,43.57,64,48,3.2660259681500823
2025-09-27T12:04:00,5,12,1,1,50,16.82,110,10,4.270657013193919
2025-12-23T06:33:00,1,6,0,0,24,14.43,49,23,3.486230058176856
2025-02-11T11:54:00,1,11,0,1,27,77.48,48,39,4.263641614729666
2025-11-07T19:43:00,4,19,0,1,28,79.51,96,4,4.041649796886956
2025-02-27T14:23:00,3,14,0,0,32,40.44,120,35,3.7729984506511416
2025-06-09T22:15:00,0,22,0,1,50,77.68,174,34,3.6041700743691614
2025-10-07T22:02:00,1,22,0,1,36,34.62,87,43,3.629396164954527
2025-10-15T23:19:00,2,23,0,0,17,79.84,179,3,3.853980878454628
2025-05-10T13:39:00,5,13,1,0,42,13.28,53,45,3.698041991309838
2025-06-13T05:35:00,4,5,0,0,22,22.12,124,53,4.002424897941412
2025-12-29T23:30:00,0,23,0,0,42,70.8,116,21,3.4211630438283667
2025-03-13T15:56:00,3,15,0,0,6,77.12,117,8,3.4805159768449094
2025-04-23T00:23:00,2,0,0,0,34,26.74,160,58,3.341193719917494
2025-11-28T20:36:00,4,20,0,1,46,34.3,25,44,4.164055046409261
2025-12-02T21:45:00,1,21,0,1,11,55.15,173,41,4.759912083863121
2025-09-28T06:34:00,6,6,1,0,11,59.54,87,29,3.2661353067426715
2025-08-05T19:25:00,1,19,0,1,50,26.54,83,40,3.81879286299464
2025-01-28T19:47:00,1,19,0,1,2,18.86,88,20,3.4871879121144254
2025-06-26T10:29:00,3,10,0,1,28,71.4,104,36,4.786538230835396
2025-03-29T09:34:00,5,9,1,1,21,56.4,155,4,3.6250772660006576
2025-10-14T18:20:00,1,18,0,1,36,70.51,54,59,3.557949907584944
2025-05-12T03:36:00,0,3,0,0,27,12.32,153,17,3.8502827928160404
2025-10-07T19:06:00,1,19,0,1,44,74.33,173,42,4.0807297451478535
2025-04-20T14:22:00,6,14,1,0,28,69.48,159,45,4.838389717899073
2025-03-01T22:34:00,5,22,1,1,26,44.34,159,28,4.674933378844682
2025-05-24T19:16:00,5,19,1,1,21,27.62,130,59,3.2338718765013237
2025-10-06T07:24:00,0,7,0,0,11,35.26,104,53,4.860479412170451
2025-06-27T08:47:00,4,8,0,0,1,75.56,89,29,4.160591026170541
2025-07-24T21:05:00,3,21,0,1,41,76.62,104,38,3.8756669469120024
2025-09-04T12:53:00,3,12,0,1,12,48.81,66,17,3.7542538857037053
2025-09-16T21:34:00,1,21,0,1,28,39.94,159,54,4.060468981625707
2025-09-04T22:36:00,3,22,0,1,28,19.07,144,53,4.907942495108683
2025-01-10T04:13:00,4,4,0,0,24,77.4,40,44,3.031811352616467
2025-11-28T19:50:00,4,19,0,1,32,54.24,59,41,4.5664493264706625
2025-07-12T18:43:00,5,18,1,1,28,62.32,33,13,4.642192151697646
2025-07-29T07:33:00,1,7,0,0,43,63.52,37,47,3.613649037986508
2025-12-02T18:36:00,1,18,0,1,6,58.33,67,15,4.471639538092852
2025-08-21T22:05:00,3,22,0,1,16,35.73,173,53,4.537663306672116
2025-05-22T02:54:00,3,2,0,0,49,12.85,27,39,3.4217400688964426
2025-01-15T15:53:00,2,15,0,0,11,72.17,133,37,3.7274058609641525
2025-03-09T04:55:00,6,4,1,0,35,69.73,135,31,3.8865268748545034
2025-12-21T16:53:00,6,16,1,0,32,34.27,158,6,3.1808833754581394
2025-03-29T22:52:00,5,22,1,1,24,10.1,30,7,3.9095169821668327
2025-12-01T09:53:00,0,9,0,1,2,72.71,93,31,4.382715808061333
2025-05-18T21:05:00,6,21,1,1,27,12.65,83,16,4.395298249215062
2025-07-08T14:54:00,1,14,0,0,1,57.29,128,59,3.014669681152126
2025-02-07T10:01:00,4,10,0,1,18,37.97,170,46,3.3741816314592055
2025-12-02T22:52:00,1,22,0,1,29,34.47,159,51,3.4045816422773645
2025-11-26T13:03:00,2,13,0,0,47,31.85,122,6,3.08295288787519
2025-04-15T23:09:00,1,23,0,0,45,11.98,100,20,4.913700842434609
2025-05-03T02:00:00,5,2,1,0,18,19.67,131,3,3.7859008723568106
2025-06-19T16:48:00,3,16,0,0,7,20.41,46,20,4.587084551333986
2025-07-23T22:35:00,2,22,0,1,49,20.34,62,7,3.0978176564989015
2025-03-19T03:47:00,2,3,0,0,46,45.02,93,11,3.005713005634365
2025-10-06T10:51:00,0,10,0,1,13,76.28,72,43,4.010103259687119
2025-11-03T06:54:00,0,6,0,0,50,51.28,172,43,3.2651350777253163
2025-04-07T04:41:00,0,4,0,0,39,58.53,26,29,3.0989610820761175
2025-05-01T12:45:00,3,12,0,1,37,50.72,65,20,4.689856167065985
2025-12-20T07:31:00,5,7,1,0,30,63.06,88,29,3.691309197923449
2025-10-10T20:12:00,4,20,0,1,47,74.02,114,15,3.733117570545292
2025-06-13T11:19:00,4,11,0,1,34,54.76,87,58,3.758203812332976
2025-03-07T05:02:00,4,5,0,0,46,76.91,88,21,4.975286637984126
2025-02-22T15:08:00,5,15,1,0,49,68.53,61,3,3.8134400136661393
2025-02-11T10:52:00,1,10,0,1,33,20.69,22,58,3.1606502484464594
2025-07-23T10:16:00,2,10,0,1,35,33.68,143,5,4.985000183522679
2025-10-15T10:42:00,2,10,0,1,39,77.66,58,45,3.1128657614886963
2025-11-20T07:52:00,3,7,0,0,1,34.72,26,26,4.005858428741912
2025-11-01T18:26:00,5,18,1,1,50,63.01,120,6,3.102799345878224
2025-01-13T21:10:00,0,21,0,1,5,66.98,146,52,4.492440842949952
2025-01-31T06:16:00,4,6,0,0,41,18.94,100,33,4.598574552493291
2025-06-07T12:57:00,5,12,1,1,30,21.84,167,5,4.433638090021493
2025-02-28T18:05:00,4,18,0,1,34,14.47,160,51,3.226050604107124
2025-03-02T08:44:00,6,8,1,0,7,67.85,33,35,3.172773483547954
2025-08-13T23:41:00,2,23,0,0,39,52.2,70,4,4.050707679866224
2025-01-01T07:40:00,2,7,0,0,37,78.7,68,56,3.5578041014436432
2025-12-17T02:02:00,2,2,0,0,13,60.58,57,13,4.657394837786792
2025-08-09T16:08:00,5,16,1,0,36,14.94,137,56,4.232346970826294
2025-02-28T17:06:00,4,17,0,0,47,54.74,106,10,4.973075595367416
2025-10-19T09:38:00,6,9,1,1,1,58.89,96,15,4.679984889650536
2025-02-06T13:57:00,3,13,0,0,13,29.12,74,27,4.55331088447461
2025-07-22T21:25:00,1,21,0,1,15,41.37,179,52,3.5697854285105723
2025-04-25T15:35:00,4,15,0,0,18,10.92,47,57,3.1347124328804497
2025-02-25T10:16:00,1,10,0,1,21,33.01,134,33,4.751548759140049
2025-03-09T10:25:00,6,10,1,1,18,46.02,115,59,3.171042185585976
2025-03-15T11:33:00,5,11,1,1,33,79.27,79,25,4.662996702196464
2025-09-15T19:02:00,0,19,0,1,32,46.85,69,42,4.112879148144744
2025-02-02T05:47:00,6,5,1,0,35,43.12,67,42,4.217082878030025
2025-10-16T10:22:00,3,10,0,1,38,59.6,149,9,3.512157478777581
2025-06-24T07:42:00,1,7,0,0,23,79.11,111,12,3.3609501046102217
2025-09-25T09:50:00,3,9,0,1,17,61.62,34,15,3.4217687071642215
2025-09-23T09:25:00,1,9,0,1,49,35.29,170,16,4.15052362420134
2025-11-09T21:58:00,6,21,1,1,4,16.63,114,18,4.167616819034936
2025-05-06T21:02:00,1,21,0,1,23,64.11,107,58,3.346924992635886
2025-04-15T18:02:00,1,18,0,1,47,61.18,147,0,4.436213537510834
2025-01-12T05:41:00,6,5,1,0,36,25.65,86,38,4.605153197491531
2025-09-10T21:58:00,2,21,0,1,15,79.4,158,27,3.3000390926987944
2025-04-21T15:29:00,0,15,0,0,13,17.61,167,11,4.10231682782129
2025-11-24T05:45:00,0,5,0,0,47,61.72,50,15,4.573526217480751
2025-04-06T16:42:00,6,16,1,0,24,39.38,170,7,4.359940726158666
2025-10-02T17:06:00,3,17,0,0,48,10.35,155,12,3.0844922191756265
2025-03-18T21:57:00,1,21,0,1,32,26.94,84,1,3.80467268754843
2025-10-26T02:23:00,6,2,1,0,26,11.75,101,17,4.580876205092508
2025-04-14T01:19:00,0,1,0,0,3,32.21,53,48,4.191369950269275
2025-11-22T07:56:00,5,7,1,0,10,43.67,154,44,3.289656929388661
2025-03-24T05:38:00,0,5,0,0,25,50.03,70,36,4.53109529925594
2025-05-02T21:17:00,4,21,0,1,49,76.34,164,50,4.162940442395956
2025-05-29T03:31:00,3,3,0,0,18,42.03,143,27,4.604526665766217
2025-10-27T17:25:00,0,17,0,0,49,21.35,107,9,3.6105816596631275
2025-03-13T01:43:00,3,1,0,0,35,17.41,168,56,4.574966354843766
2025-10-15T06:32:00,2,6,0,0,17,70.64,36,47,3.0628788459490943
2025-06-25T17:35:00,2,17,0,0,39,11.19,63,22,4.245312666039611
2025-11-05T00:52:00,2,0,0,0,28,33.31,82,6,3.1620874876189036
2025-05-12T07:48:00,0,7,0,0,29,21.0,114,5,3.982898462205243
2025-04-22T08:14:00,1,8,0,0,40,28.33,65,48,4.149535788844107
2025-04-26T04:12:00,5,4,1,0,38,63.28,81,2,3.168179303573389
2025-09-27T01:49:00,5,1,1,0,31,19.37,95,25,3.090070994613037
2025-11-05T10:32:00,2,10,0,1,41,70.02,23,31,4.597785809715867
2025-06-04T07:20:00,2,7,0,0,33,71.17,146,4,3.306337830959053
2025-10-15T07:26:00,2,7,0,0,26,19.22,101,6,3.4332311652142815
2025-12-18T09:31:00,3,9,0,1,8,38.95,23,28,4.937113476609344
2025-08-17T03:50:00,6,3,1,0,19,44.76,50,43,3.539697769376753
2025-01-29T16:58:00,2,16,0,0,20,18.84,93,5,3.044519654839722
2025-04-06T01:09:00,6,1,1,0,37,26.66,166,50,4.441735649306825
2025-09-10T18:19:00,2,18,0,1,36,53.99,165,7,4.6383225383337265
2025-11-26T03:18:00,2,3,0,0,31,37.05,112,44,3.674786938703727
2025-04-23T10:01:00,2,10,0,1,32,12.31,114,12,4.703101555025592
2025-10-18T18:28:00,5,18,1,1,23,17.76,114,15,4.921651789885602
2025-05-02T22:56:00,4,22,0,1,9,29.7,52,13,4.554726637677522
2025-04-17T17:51:00,3,17,0,0,7,19.19,108,55,4.737267588554074
2025-12-09T14:51:00,1,14,0,0,40,38.2,155,33,4.504424053942623
2025-10-12T12:00:00,6,12,1,1,29,48.2,20,43,4.752274309064155
2025-06-25T22:49:00,2,22,0,1,2,53.08,82,21,3.1737798751320963
2025-10-12T09:02:00,6,9,1,1,45,43.68,22,9,3.8288232998229423
2025-03-22T00:56:00,5,0,1,0,15,16.4,136,1,3.638308919793855
2025-08-19T21:27:00,1,21,0,1,30,65.13,86,2,3.221459022079032
2025-01-04T15:27:00,5,15,1,0,8,48.8,35,30,4.939745940866006
2025-03-14T12:53:00,4,12,0,1,22,50.04,92,32,3.5003108238407323
2025-09-11T23:33:00,3,23,0,0,35,74.57,173,6,4.9819576318857335
2025-08-25T11:16:00,0,11,0,1,21,25.78,58,12,4.33341406946956
2025-02-14T22:50:00,4,22,0,1,30,61.64,103,6,3.2277524076580186
2025-10-14T23:03:00,1,23,0,0,18,69.58,123,52,4.894814536064488
2025-11-02T22:50:00,6,22,1,1,38,33.71,168,8,4.828194554589392
2025-04-23T03:46:00,2,3,0,0,43,41.15,47,44,3.444872307173451
2025-10-31T07:13:00,4,7,0,0,15,39.88,172,58,3.442554573552901
2025-01-03T06:21:00,4,6,0,0,37,27.28,39,18,3.73320633422511
2025-10-02T15:01:00,3,15,0,0,1,12.9,57,1,3.8837346653432236
2025-02-06T11:03:00,3,11,0,1,14,16.33,64,16,4.598359864401952
2025-04-03T08:25:00,3,8,0,0,42,44.93,111,8,3.8677865638185613
2025-12-02T15:53:00,1,15,0,0,31,25.1,20,26,4.116801377852935
2025-05-19T20:34:00,0,20,0,1,2,70.17,89,6,4.811229980869964
2025-11-21T12:18:00,4,12,0,1,19,54.45,165,48,3.104473112888221
2025-04-06T20:07:00,6,20,1,1,11,28.06,121,37,3.64654863055717
2025-07-21T09:08:00,0,9,0,1,3,63.14,45,33,4.218622646710966
2025-04-12T07:02:00,5,7,1,0,11,28.9,49,26,3.8172580274385663
2025-09-13T19:51:00,5,19,1,1,21,30.99,143,49,4.763287510361869
2025-06-01T19:10:00,6,19,1,1,2,58.39,60,5,3.7948838545143433
2025-06-22T08:52:00,6,8,1,0,28,47.88,38,3,3.852553671395116
2025-08-08T10:52:00,4,10,0,1,2,42.17,145,54,3.5037699890595735
2025-02-25T23:51:00,1,23,0,0,9,18.63,124,43,4.151063032407279
2025-02-21T01:21:00,4,1,0,0,13,68.23,57,40,3.2539681181176183
2025-02-24T11:52:00,0,11,0,1,2,47.56,91,37,4.033371312074221
2025-03-16T23:05:00,6,23,1,0,9,50.61,108,57,4.331575638064707
2025-02-07T19:18:00,4,19,0,1,10,60.39,95,18,3.098170624534381
2025-03-20T05:07:00,3,5,0,0,46,21.45,147,29,3.9350339575614504
2025-03-24T01:27:00,0,1,0,0,8,79.69,41,34,4.969297374467107
2025-01-26T22:01:00,6,22,1,1,39,14.83,159,36,4.045672450040984
2025-10-26T11:02:00,6,11,1,1,44,13.63,116,29,4.429991562578767
2025-10-23T21:10:00,3,21,0,1,12,29.89,138,8,4.213645179771394
2025-12-04T08:46:00,3,8,0,0,18,27.66,46,12,3.99212410448788
2025-04-22T10:22:00,1,10,0,1,13,39.45,69,39,4.721209805421509
2025-12-28T06:22:00,6,6,1,0,7,21.87,27,31,3.989254127047664
2025-11-09T09:13:00,6,9,1,1,27,16.43,167,56,3.584102458833956
2025-01-29T06:52:00,2,6,0,0,33,68.71,52,24,3.637842383764953
